eventName,eventSource,username,awsRegion,hour,day_of_week,month,is_weekend,is_root,is_error,is_access_denied,is_mfa_false,is_iam_event,is_cloudtrail_event,is_console_login,is_s3_event,is_ec2_event,is_from_unknown_ip,is_us_east_1,risk_score,source_ip_is_real,source_ip_is_service,user_agent_is_console,user_agent_is_cli,user_agent_is_sdk,eventTime,sourceIPAddress,risk_level,user_total_events,user_hour_count,user_dayofweek_count,user_event_count,user_source_count,user_ip_count,user_region_count,global_event_count,global_source_count,global_ip_count,user_unique_ip_count,user_unique_region_count,user_unique_event_count,user_event_ratio,user_source_ratio,user_ip_ratio,user_region_ratio,user_hour_ratio,is_rare_event_for_user,is_rare_source_for_user,is_rare_ip_for_user,is_rare_region_for_user,is_rare_hour_for_user,is_globally_rare_event,is_globally_rare_ip,behavior_risk_score,is_internal_service_ip,is_service_user,is_human_user,is_automation_activity,is_human_activity,is_root_human_activity,is_suspicious_access_denied_human,refined_risk_score,review_priority,prediction,anomaly_score,is_anomaly,strict_automation_user,strict_automation_ip,strict_human_user,strict_automation_activity,strict_human_activity,final_is_human_alert,final_alert_score,final_alert_label
other,redshift.amazonaws.com,flaws,us-east-1,16,1,2,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-02-25 16:11:19+00:00,100.226.219.0,high,16725,1694,3068,13187,436,1492,13696,155066,5763,1579,651,16,34,0.7884603886397609,0.0260687593423019,0.0892077727952167,0.8188938714499253,0.1012855007473841,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0008316306659827,1,0,0,1,0,1,1,7.08316306659827,high
other,redshift.amazonaws.com,flaws,ap-south-1,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:49:03+00:00,248.44.206.35,high,16725,2754,3068,13187,436,576,105,155066,5763,1518,651,16,34,0.7884603886397609,0.0260687593423019,0.034439461883408,0.0062780269058295,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0007562317246414,1,0,0,1,0,1,1,7.07562317246414,high
other,redshift.amazonaws.com,flaws,ap-south-1,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:56:07+00:00,7.5.190.0,high,16725,2754,3068,13187,436,561,105,155066,5763,1473,651,16,34,0.7884603886397609,0.0260687593423019,0.0335426008968609,0.0062780269058295,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0007562317246414,1,0,0,1,0,1,1,7.07562317246414,high
other,redshift.amazonaws.com,flaws,ap-south-1,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:56:06+00:00,7.5.190.0,high,16725,2754,3068,13187,436,561,105,155066,5763,1473,651,16,34,0.7884603886397609,0.0260687593423019,0.0335426008968609,0.0062780269058295,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0007562317246414,1,0,0,1,0,1,1,7.07562317246414,high
DescribeClusters,redshift.amazonaws.com,flaws,ap-southeast-1,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:49:02+00:00,248.44.206.35,high,16725,2754,3068,97,436,576,104,2337,5763,1518,651,16,34,0.0057997010463378,0.0260687593423019,0.034439461883408,0.0062182361733931,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0007282910219365,1,0,0,1,0,1,1,7.07282910219365,high
DescribeClusters,redshift.amazonaws.com,flaws,ap-southeast-1,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:56:06+00:00,7.5.190.0,high,16725,2754,3068,97,436,561,104,2337,5763,1473,651,16,34,0.0057997010463378,0.0260687593423019,0.0335426008968609,0.0062182361733931,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0007282910219365,1,0,0,1,0,1,1,7.07282910219365,high
other,rds.amazonaws.com,flaws,ap-southeast-1,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:56:11+00:00,7.5.190.0,high,16725,2754,3068,13187,1706,561,104,155066,15549,1473,651,16,34,0.7884603886397609,0.1020029895366218,0.0335426008968609,0.0062182361733931,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0007265683608741,1,0,0,1,0,1,1,7.07265683608741,high
other,rds.amazonaws.com,flaws,ap-southeast-1,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:49:08+00:00,248.44.206.35,high,16725,2754,3068,13187,1706,576,104,155066,15549,1518,651,16,34,0.7884603886397609,0.1020029895366218,0.034439461883408,0.0062182361733931,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0007265683608741,1,0,0,1,0,1,1,7.07265683608741,high
other,rds.amazonaws.com,flaws,ap-southeast-1,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:49:07+00:00,248.44.206.35,high,16725,2754,3068,13187,1706,576,104,155066,15549,1518,651,16,34,0.7884603886397609,0.1020029895366218,0.034439461883408,0.0062182361733931,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0007265683608741,1,0,0,1,0,1,1,7.07265683608741,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:35+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:34+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:31+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:25+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:30+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:23+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:22+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:32+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:21+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:19+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:28+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:27+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:24+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
other,lightsail.amazonaws.com,flaws,us-east-1,10,5,4,1,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-04-18 10:54:26+00:00,57.208.251.250,high,16725,800,937,13187,325,717,13696,155066,1735,717,651,16,34,0.7884603886397609,0.0194319880418535,0.0428699551569506,0.8188938714499253,0.0478325859491778,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006818983377631,1,0,0,1,0,1,1,7.06818983377631,high
DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,flaws,us-west-2,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:48:50+00:00,248.44.206.35,high,16725,2754,3068,108,110,576,1390,5157,5526,1518,651,16,34,0.006457399103139,0.0065769805680119,0.034439461883408,0.0831091180866965,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006648639772331,1,0,0,1,0,1,1,7.06648639772331,high
DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,flaws,us-west-2,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:55:45+00:00,7.5.190.0,high,16725,2754,3068,108,110,561,1390,5157,5526,1473,651,16,34,0.006457399103139,0.0065769805680119,0.0335426008968609,0.0831091180866965,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006648639772331,1,0,0,1,0,1,1,7.06648639772331,high
DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,flaws,us-west-2,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:55:48+00:00,7.5.190.0,high,16725,2754,3068,108,110,561,1390,5157,5526,1473,651,16,34,0.006457399103139,0.0065769805680119,0.0335426008968609,0.0831091180866965,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006648639772331,1,0,0,1,0,1,1,7.06648639772331,high
DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,flaws,us-west-2,22,1,6,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,2020-06-09 22:48:47+00:00,248.44.206.35,high,16725,2754,3068,108,110,576,1390,5157,5526,1518,651,16,34,0.006457399103139,0.0065769805680119,0.034439461883408,0.0831091180866965,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006648639772331,1,0,0,1,0,1,1,7.06648639772331,high
other,cloudformation.amazonaws.com,flaws,us-east-1,22,2,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-10 22:44:40+00:00,251.105.254.1,high,16725,2754,1926,13187,179,5485,13696,155066,3117,10106,651,16,34,0.7884603886397609,0.0107025411061285,0.3279521674140508,0.8188938714499253,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006279947215352,1,0,0,1,0,1,1,7.06279947215352,high
other,cloudformation.amazonaws.com,flaws,us-east-1,22,2,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-10 22:52:12+00:00,251.105.254.1,high,16725,2754,1926,13187,179,5485,13696,155066,3117,10106,651,16,34,0.7884603886397609,0.0107025411061285,0.3279521674140508,0.8188938714499253,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006279947215352,1,0,0,1,0,1,1,7.06279947215352,high
other,cloudformation.amazonaws.com,flaws,us-east-1,22,2,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-10 22:52:10+00:00,251.105.254.1,high,16725,2754,1926,13187,179,5485,13696,155066,3117,10106,651,16,34,0.7884603886397609,0.0107025411061285,0.3279521674140508,0.8188938714499253,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006279947215352,1,0,0,1,0,1,1,7.06279947215352,high
other,cloudformation.amazonaws.com,flaws,us-east-1,22,2,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-10 22:52:13+00:00,251.105.254.1,high,16725,2754,1926,13187,179,5485,13696,155066,3117,10106,651,16,34,0.7884603886397609,0.0107025411061285,0.3279521674140508,0.8188938714499253,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006279947215352,1,0,0,1,0,1,1,7.06279947215352,high
other,cloudformation.amazonaws.com,flaws,us-east-1,22,2,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-10 22:44:42+00:00,251.105.254.1,high,16725,2754,1926,13187,179,5485,13696,155066,3117,10106,651,16,34,0.7884603886397609,0.0107025411061285,0.3279521674140508,0.8188938714499253,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006279947215352,1,0,0,1,0,1,1,7.06279947215352,high
other,cloudformation.amazonaws.com,flaws,us-east-1,22,2,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-10 22:52:11+00:00,251.105.254.1,high,16725,2754,1926,13187,179,5485,13696,155066,3117,10106,651,16,34,0.7884603886397609,0.0107025411061285,0.3279521674140508,0.8188938714499253,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006279947215352,1,0,0,1,0,1,1,7.06279947215352,high
other,cloudformation.amazonaws.com,flaws,us-east-1,22,2,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-10 22:44:41+00:00,251.105.254.1,high,16725,2754,1926,13187,179,5485,13696,155066,3117,10106,651,16,34,0.7884603886397609,0.0107025411061285,0.3279521674140508,0.8188938714499253,0.1646636771300448,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006279947215352,1,0,0,1,0,1,1,7.06279947215352,high
other,logs.amazonaws.com,flaws,us-west-2,13,2,1,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,1,1,2019-01-30 13:03:19+00:00,181.24.4.8,high,16725,109,1926,13187,121,14,1390,155066,6873,202,651,16,34,0.7884603886397609,0.0072346786248131,0.0008370702541106,0.0831091180866965,0.0065171898355754,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006049430535967,1,0,0,1,0,1,1,7.06049430535967,high
other,logs.amazonaws.com,flaws,us-west-2,13,2,1,0,0,1,1,1,0,0,0,0,0,0,0,5,1,0,0,1,1,2019-01-30 13:03:39+00:00,181.24.4.8,high,16725,109,1926,13187,121,14,1390,155066,6873,202,651,16,34,0.7884603886397609,0.0072346786248131,0.0008370702541106,0.0831091180866965,0.0065171898355754,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0006049430535967,1,0,0,1,0,1,1,7.06049430535967,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:55:00+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:48:37+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:47:58+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:54:55+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:52:21+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:54:54+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:40:09+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:48:36+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:54:57+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:40:07+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:52:22+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:52:20+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:55:01+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:54:56+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:47:59+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:48:33+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:48:00+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
DescribeDBInstances,rds.amazonaws.com,flaws,us-east-1,21,3,6,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,0,0,1,2020-06-11 21:40:06+00:00,251.105.254.1,high,16725,3608,6360,193,1706,5485,13696,3021,15549,10106,651,16,34,0.0115396113602391,0.1020029895366218,0.3279521674140508,0.8188938714499253,0.2157249626307922,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,high,-1,-0.0005152159870448,1,0,0,1,0,1,1,7.05152159870448,high
